full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
@Torixas I slept so hard but it feels like I didn't sleep at all 😴 When I get back to Kyiv I think I'll sleep a whole day. I don't even know when I left. Thursday?Friday? What day is it? 😂😭,1.686983981680517e+18,2023-08-03 06:14:58+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975733,1.6868560233052897e+18,1174815270.0,[]
"@bluenosedbt @mamaw87275585 @Harri_Est You do realize we are in Ukraine and do not have time to sit in a space put on by you? 

No offense.

I have been in spaces 3 times, twice with Mriya Report, once NAFO After Dark. 

Harri doesn't even have access to the van fundraiser. He can't run off with anyone's money.… https://t.co/83YDBdR2T6 https://t.co/49vixfyTxD",1.6869812764634112e+18,2023-08-03 06:04:13+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975740,1.6865417728711311e+18,21219927.0,"[{'url': 'https://t.co/83YDBdR2T6', 'expanded_url': 'https://twitter.com/i/web/status/1686981276463411200', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [314, 337]}]"
@ToupsGail1 I have a volunteer ID that identifies who I am and the organization I am with but generally I follow the speed of traffic ☺️,1.6868402897243873e+18,2023-08-02 20:43:59+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975747,1.6867919354265231e+18,1.319327394080215e+18,[]
"@ztele85 This is a well known issue we have been talking about since the winter. You have to have them hacked, they do it here but you cannot just buy a drone and give it to a drone team and tell them it's safe to fly.",1.686733607585407e+18,2023-08-02 13:40:04+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975761,1.6867091509552783e+18,160349684.0,[]
"@VestForUkraine @ThePucaWill @bluenosedbt @Harri_Est If you are providing aid or a foreigner active in the military in Ukraine, you should know the criminal code.

Not knowing the laws in Ukraine is not an excuse to do things Russian collaborators do, I think SBU would agree.",1.6866390801199557e+18,2023-08-02 07:24:27+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975768,1.6866364458034176e+18,1.5198846339613778e+18,[]
"@CseresnyesT Thank you!!! I'm going to stop in Kharkiv and see what we can find, otherwise I'll order everything tonight and it will arrive in Kyiv the day I get back. 🤞 We can find some stuff today",1.686604964691415e+18,2023-08-02 05:08:53+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975775,1.686598795021226e+18,2354779995.0,[]
@JohnSil15267902 Maybe but I have to try 🫂,1.6866045933948314e+18,2023-08-02 05:07:25+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975782,1.6865993147166392e+18,1.5595225452080005e+18,[]
"@mimchinchilla Thank you! I'm hoping I can find stuff in the stores on the way, if not people have been amazing and we still have an order to do when I get back to Kyiv. Everything I have with me is going straight to the front to a field hospital tomorrow morning.",1.6866032969522176e+18,2023-08-02 05:02:16+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975788,1.686601522413818e+18,1.2294405583864013e+18,[]
"@Reginanazarkew1 @OTruth20855 @HootieHootowl @Kembleford @trinzu @VestForUkraine Trinzu was there at the gas station and spoke to Dima. Trinzu was the only person with the Buymeacoffee screenshot Harri gave her months ago and it has been posted multiple times now by Foy and Iambohhi. 

Trinzu follows Foy as well as the other troll accounts reposting foys… https://t.co/rLfc1gUBLL",1.6864985233977385e+18,2023-08-01 22:05:56+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975802,1.6864965053250806e+18,3858715048.0,"[{'url': 'https://t.co/rLfc1gUBLL', 'expanded_url': 'https://twitter.com/i/web/status/1686498523397738496', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [358, 381]}]"
@HootieHootowl @LukSGeiworka @nowjustLine @BrigadeNormande You do realize Harri never had access to the Ukraine Aid Ops accounts and that those purchases were made by a board in another country who should have done their research?,1.6864964517386076e+18,2023-08-01 21:57:42+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975809,1.686484450568188e+18,1.6568321107899064e+18,[]
@vf16114875 @Stavros68917247 The soldier beside me,1.686493193838207e+18,2023-08-01 21:44:45+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975816,1.6864926575964078e+18,1.5669807045583503e+18,[]
Forgot to mention our all-star @RomanHrument who got stuck in the air raid and had to do a 5 hour round trip to get them. In the future we will use @_novaposhta_ them to avoid this. Thank you for your dedication 🫂,1.686492546304729e+18,2023-08-01 21:42:11+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975823,1.6864919986083103e+18,1.552055334302208e+18,[]
@mimchinchilla @lovelylady406 No. Thank you.i did now,1.6863689848481055e+18,2023-08-01 13:31:11+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975863,1.6863678747332567e+18,1.2294405583864013e+18,[]
"@trickme80 @jasmina_fella Z fold is definitely the better option but I agree with what you said. Today we got. Chitosam, quick clot and Celox",1.686032993796649e+18,2023-07-31 15:16:05+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975878,1.6860243519240602e+18,1.5123321543777485e+18,[]
"@Kembleford https://t.co/SnINhbeyLu

You can use this option and in custom amount you can donate anything. I tried to write a bio and update our projects on the site but honestly I'm so heartbroken today I can't focus.",1.6860325759517125e+18,2023-07-31 15:14:25+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975885,1.686031164803334e+18,9.9423010219085e+17,"[{'url': 'https://t.co/SnINhbeyLu', 'expanded_url': 'https://1team1fight.ca/donation/', 'display_url': '1team1fight.ca/donation/', 'indices': [12, 35]}]"
@F4G1J4 @maria2christine Thank you! We have so many requests for medical supplies and IFAKs I haven't been back with the team to tell them about the 100 IFAKs requested for a brigade in Donetsk 💔😞 These things are the #1 way we will bring them home,1.6860296685567017e+18,2023-07-31 15:02:52+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975892,1.686028733742715e+18,1.5005334367543132e+18,[]
"Last post. Sorry for the poor photos. There was no time for marketing today, they took everything and sped off to the  battlefield. 💔🙏 I am praying for them all.

#SlavaUkraini #HeroyamSlava https://t.co/iYoeSvtgTP",1.6860290161746657e+18,2023-07-31 15:00:17+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975899,1.6860259222588498e+18,1.552055334302208e+18,[]
"Also I forgot to add a thank you to @NilsSedlmaier and your Donors, they took the rifle strap, tourniquet pouches,  the pistol magazine pouch, utility bags and first aid bags.

Receipts for accountability. 

I'm sorry for the poor blur,I'm done with the internet today but so… https://t.co/UKXF2IuuN5 https://t.co/wmLQZkuVP2",1.686027649347367e+18,2023-07-31 14:54:51+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975905,1.6860259222588498e+18,1.552055334302208e+18,"[{'url': 'https://t.co/UKXF2IuuN5', 'expanded_url': 'https://twitter.com/i/web/status/1686027649347366913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [277, 300]}]"
We found everything but decompression needles but the chest seals are vented. We need $1864USD to buy it all,1.6860101454933524e+18,2023-07-31 13:45:17+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975919,1.6859787986788188e+18,1.552055334302208e+18,[]
"@KonstantinTeam Have you tried OLX, rozetka or prom?",1.6859735264093512e+18,2023-07-31 11:19:47+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975933,1.6859266749221396e+18,1594246921.0,[]
"@Halytsky_3IKING @anislandghana @theRealWattwurm Lol 🤦🏼‍♀️ sorry I meant to write as a director of a Ukrainian charity* 🤦🏼‍♀️ today was so long, my mind is mush",1.6857555658074522e+18,2023-07-30 20:53:41+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975953,1.6857534785917133e+18,3244020191.0,[]
@BlackMapleCo I'm away for a day or two but if anyone wants to donate 2 helmets through our POP shop https://t.co/2UcbrA6ybE @RomanHrument can go buy them and send them to the guys before I'm even back in Kyiv,1.6857079922582075e+18,2023-07-30 17:44:38+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975960,1.685657825869996e+18,1.602626710612099e+18,"[{'url': 'https://t.co/2UcbrA6ybE', 'expanded_url': 'http://1team1fight.ca', 'display_url': '1team1fight.ca', 'indices': [101, 124]}]"
"@anislandghana @theRealWattwurm As a Ukrainian director, I make roughly $160USD a month, I pay ukrainian taxes and do not spend that money on myself.",1.6856899953469972e+18,2023-07-30 16:33:08+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975974,1.6856158693746483e+18,1.4935115331372073e+18,[]
@Kembleford @buymeacoffee Thank you so much. $20 is 2 packages of medications!! 😭🫂,1.685534970331218e+18,2023-07-30 06:17:07+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.975996,1.6855345857513103e+18,9.9423010219085e+17,[]
@1AnnaT @Stavros Thank you so much.,1.6855330533497446e+18,2023-07-30 06:09:30+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976003,1.6853964026569073e+18,4218965296.0,[]
@BrigadeNormande @Stavros 🫂 I will never change.,1.6855328708852283e+18,2023-07-30 06:08:46+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976010,1.6854148828903547e+18,1.57085254173431e+18,[]
"@sansumwright @Stavros The boosts and retweets mean so much. Thank you. 

I'm glad I got to see her too but it's hard. My grandmother went quickly, this is the first time I've ever seen someone's prolonged suffering. The world is a cruel place.",1.6855327505461535e+18,2023-07-30 06:08:18+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976016,1.685394360773329e+18,1704037459.0,[]
@kvistp @Stavros I will tell her. 💔 I promise,1.685532374237352e+18,2023-07-30 06:06:48+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976022,1.685390946958e+18,1.6258692570734756e+18,[]
@valueu23 @1team1fight_org @Harri_Est @NilsSedlmaier 🤣 that's awesome,1.685344884595536e+18,2023-07-29 17:41:47+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976036,1.685343448033796e+18,1.528269873620689e+18,[]
"@valueu23 @1team1fight_org @Harri_Est @NilsSedlmaier Hey, is that my back? 🤣",1.6853313499457004e+18,2023-07-29 16:48:00+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976043,1.6853043754706616e+18,1.528269873620689e+18,[]
@kvistp @1team1fight_org @Harri_Est @NilsSedlmaier 🥹 no you,1.6853292681489367e+18,2023-07-29 16:39:44+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976049,1.6852843974512763e+18,1.6258692570734756e+18,[]
@jasmina_fella @1team1fight_org @Harri_Est @NilsSedlmaier One way or another 🥹💪,1.685329226361086e+18,2023-07-29 16:39:34+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976056,1.685250670054822e+18,1412860550.0,[]
@SilverWolfGM Thank you for the boost https://t.co/uzdKyMjHqc,1.6853291623183647e+18,2023-07-29 16:39:18+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976063,1.6853272223814492e+18,1.4360271412133356e+18,[]
@AngellUnique73 🇨🇦💙💛🇺🇦,1.6853290596375757e+18,2023-07-29 16:38:54+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976070,1.685325326006526e+18,1.3668462572312453e+18,[]
@Kembleford 💪💙💛,1.6853290358306488e+18,2023-07-29 16:38:48+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976077,1.685320196108542e+18,9.9423010219085e+17,[]
@Stavros68917247 @macergifford @ThirdWaveORG The watermelon was a wicked touch 🫂,1.685327922440069e+18,2023-07-29 16:34:23+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976083,1.6852492654869545e+18,1.6672514078822687e+18,[]
@TenshiSC2 So happy we could help your guys. We will continue working on the rest of their requests. 🫂,1.6853098369619272e+18,2023-07-29 15:22:31+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976105,1.685308792626348e+18,1151925120.0,[]
@i_ervice @Sicur5Sicur These were donated but that is a great tip. Thank you,1.685302275604947e+18,2023-07-29 14:52:28+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976112,1.6853019343566152e+18,1.5217060862475428e+18,[]
"@Sicur5Sicur We tested everything except the nets, great stuff. Thanks for all you do.🫂",1.6852179060643308e+18,2023-07-29 09:17:13+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976125,1.685187521825669e+18,1.568881239393796e+18,[]
@i_ervice @Sicur5Sicur It was barely a question when I asked if they needed them. They were so happy,1.6852177624470774e+18,2023-07-29 09:16:39+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976131,1.685164494815994e+18,1.5217060862475428e+18,[]
@jasmina_fella @Sicur5Sicur Thank you for always supporting 🫂💙💛 The civilians and defenders are the greatest motivation to keep going,1.6852176343740662e+18,2023-07-29 09:16:08+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976138,1.6852133082013532e+18,1412860550.0,[]
"@TressaBevington @Sicur5Sicur The majority of the money is actually weapons but if you look at the cost vs the amount of people defending Ukraine, they don't have the resources. 

Beyond that, gloves, boots, uniforms, IFAKs, backpacks, ceramic plates, plate carriers, helmets, etc.... They are all consumables… https://t.co/uD8YMK00aY",1.6852146444643942e+18,2023-07-29 09:04:15+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976145,1.6852060857273508e+18,1.6351635951296266e+18,"[{'url': 'https://t.co/uD8YMK00aY', 'expanded_url': 'https://twitter.com/i/web/status/1685214644464394240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [311, 334]}]"
"For accountability:

We destroyed everyone's personal information after. 

Bed time for me, but thank you to everyone who participated, shared, and commented on our raffle to give our defenders eyes in the sky and on the ground. 

https://t.co/rok7Q6GpsD https://t.co/bsbAz4i3bz https://t.co/CTLbSQEbvp",1.6846895128850637e+18,2023-07-27 22:17:34+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976179,1.6846806856576778e+18,1.552055334302208e+18,"[{'url': 'https://t.co/rok7Q6GpsD', 'expanded_url': 'https://donorbox.org/eyes-for-ukraine-defenders', 'display_url': 'donorbox.org/eyes-for-ukrai…', 'indices': [231, 254]}, {'url': 'https://t.co/bsbAz4i3bz', 'expanded_url': 'https://twitter.com/i/web/status/1684689512885063680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [255, 278]}]"
@BenHaw1 😅 I will do my best,1.6846822606482555e+18,2023-07-27 21:48:45+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976186,1.6846755804476293e+18,1.5800223674470236e+18,[]
@maria2christine Thank you Maria. See you soon!,1.6846821951709184e+18,2023-07-27 21:48:29+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976193,1.6846763961387745e+18,1.519347355623039e+18,[]
"@bettina_acevedo Ukrainians can't give up, I try not to either. 💙💛",1.6846821394076918e+18,2023-07-27 21:48:16+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976200,1.68467696595601e+18,8.978574991472353e+17,[]
@RomanHrument @Bramtran Thank you Roman!,1.6845786568685076e+18,2023-07-27 14:57:04+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976221,1.6845779103705866e+18,1.538637696112939e+18,[]
@RoosterWells Big brother for the win. Thank you! It's a lot I know but what a cool project to be a part of.,1.6845784543045878e+18,2023-07-27 14:56:16+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976227,1.6845767049694618e+18,1.5114939863299318e+18,[]
@Bramtran I have no idea. @RomanHrument that's you,1.684576019704062e+18,2023-07-27 14:46:35+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976234,1.6845749916801556e+18,275779467.0,[]
@sergewf Thank you!!!,1.6845725987122954e+18,2023-07-27 14:33:00+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976248,1.6845696485562982e+18,2871637987.0,[]
"@sergewf @NilsSedlmaier @RomanHrument I'm going to write this to everyone but am so grateful for your donation 🫂

We really need funds for humanitarian projects and general donations for military so we can purchase items outside of medical, drones and optics 

Still on the road to Kherson but will run the raffle… https://t.co/siX29kYnub",1.6845665871463877e+18,2023-07-27 14:09:06+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976254,1.6845651970785403e+18,2871637987.0,"[{'url': 'https://t.co/siX29kYnub', 'expanded_url': 'https://twitter.com/i/web/status/1684566587146387459', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [315, 338]}]"
@NilsSedlmaier I dropped the ball on your tag. I'm sorry. Thank you so so much,1.6845619375548703e+18,2023-07-27 13:50:38+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976261,1.684561462495441e+18,1.496769826924249e+18,[]
@CanadianKobzar @ValeriGolovano1 any chance you can get your hands on a second one?,1.6845577100778537e+18,2023-07-27 13:33:50+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976269,1.6845480883823452e+18,1.3132238283409695e+18,[]
"I forgot to say thank you @NilsSedlmaier and your donors for the mag pouches 🫂

And thank you @RomanHrument for everything you do for the team",1.68455544914679e+18,2023-07-27 13:24:51+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976275,1.6845335916554568e+18,1.552055334302208e+18,[]
"Raffle ends at 5pm Kyiv time. I will still be on the road but once I am settled I will put together and film the raffle!! Good luck everyone and thank you all for supporting the soldiers. 

#OneTeamOneFight",1.684480394026951e+18,2023-07-27 08:26:36+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976296,1.683835624187654e+18,1.552055334302208e+18,[]
"@NAFODaveO The not reversing would definitely be an issue. I believe he has an indoor chair as well but will have @RomanHrument contact him and ill get some measurements or doorways, things seem a little smaller here. 

Thank you so much for your first hand information. 🙏🏻 It is truly the… https://t.co/ufDwIujHaE",1.684478783720489e+18,2023-07-27 08:20:12+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976303,1.684474690671358e+18,1.6107177974994412e+18,"[{'url': 'https://t.co/ufDwIujHaE', 'expanded_url': 'https://twitter.com/i/web/status/1684478783720488960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [291, 314]}]"
@OTruth20855 It's a free apartment. 🤦‍♀️,1.6844692557758546e+18,2023-07-27 07:42:21+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976310,1.6844544448203162e+18,1.6732843205831148e+18,[]
@FoyRees @Harri_Est Luxury FREE apartment.,1.684469111047299e+18,2023-07-27 07:41:46+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976317,1.684455605195473e+18,1.6383312759530127e+18,[]
"@FoyRees You need therapy. You align yourself with grifters and frauds and are OBSESSED with Harri. 

It will all come out in the wash soon enough and you will see the truth about what some of these private fundraisers are doing with your money while defaming legal charities and non… https://t.co/dgPU9h5Krv",1.6844688870629786e+18,2023-07-27 07:40:53+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976324,1.684457792772485e+18,1.6383312759530127e+18,"[{'url': 'https://t.co/dgPU9h5Krv', 'expanded_url': 'https://twitter.com/i/web/status/1684468887062978565', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [285, 308]}]"
"@Harri_Est Remember Harri, people that do this are NOT for Ukraine because people that are, know that they can't help the whole country alone and civilians and soldiers will go without.

#OneTeamOneFight",1.684461479217574e+18,2023-07-27 07:11:27+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976331,1.6843175863793992e+18,1.4984391161067438e+18,[]
@PortugueseFella @Stavros68917247 I'm so glad we all got together to help these people 🫂💙💛,1.6844464869757256e+18,2023-07-27 06:11:52+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976338,1.6842911799221985e+18,1.682434759480189e+18,[]
"@nbhamilt Thank you very much, first hand information is the best kind of information. I will write them tomorrow too 🫂💙💛",1.6843255103508808e+18,2023-07-26 22:11:09+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976352,1.684323092741382e+18,1330275145.0,[]
@Dunc226 So sorry for your loss 💔,1.6843226500577403e+18,2023-07-26 21:59:47+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976359,1.6841658974209477e+18,1.4999590582158336e+18,[]
@FHouseIfS @NAFO_Ger_Fella 🫂 I truly hope a company out there will help. I'll write some tomorrow night too.,1.6843133208393236e+18,2023-07-26 21:22:43+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976366,1.6843112884936172e+18,3661684775.0,[]
@SpencerCCFerri 🥹🫂 it's not a no,1.6843130430171177e+18,2023-07-26 21:21:37+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976372,1.684310697335718e+18,1.4689676849225032e+18,[]
@sansumwright Love you 💙💛,1.6842988093863365e+18,2023-07-26 20:25:03+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976379,1.6842984733513073e+18,1704037459.0,[]
@sansumwright @valueu23 🫂😭💙💛,1.6842987298079048e+18,2023-07-26 20:24:44+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976387,1.6842980724136878e+18,1704037459.0,[]
@SilverWolfGM Thank you for the boost 💙💛,1.6842974854418145e+18,2023-07-26 20:19:47+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976393,1.6842933722807296e+18,1.4360271412133356e+18,[]
@Janell_PNW_77 I feel so awful. I spent the 3 hours home stewing. I really want to find a company that will help him. 😞🫂,1.6842973007916646e+18,2023-07-26 20:19:03+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976400,1.684295596755001e+18,305883777.0,[]
@TheJasonKorman Thank you! I'm going to bring my laptop to the front and see if I can send out some emails,1.6842970586209362e+18,2023-07-26 20:18:06+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976407,1.684291552632529e+18,1.6306483845572895e+18,[]
@SpencerCCFerri Trying means so much to me. I am so disappointed 😞,1.684296698783228e+18,2023-07-26 20:16:40+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976413,1.684295624571642e+18,1.4689676849225032e+18,[]
@Tis_Aiii Thank you. 🙏🏻,1.6842957273699205e+18,2023-07-26 20:12:48+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976419,1.684295574290305e+18,1712109559.0,[]
@SpencerCCFerri You are amazing thank you,1.6842956680162222e+18,2023-07-26 20:12:34+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976426,1.684295300201042e+18,1.4689676849225032e+18,[]
@SpencerCCFerri Thank you!! 🙏🏻🤞,1.684295239677141e+18,2023-07-26 20:10:52+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976434,1.6842940643116155e+18,1.4689676849225032e+18,[]
@SpencerCCFerri I'm hoping someone out there will sponsor him before we start a fundraiser out there. Mykhailo deserves the independence and so does his daughter 💔,1.6842933913061704e+18,2023-07-26 20:03:31+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976440,1.6842928825915392e+18,1.4689676849225032e+18,[]
@PortugueseFella Please contact Stavros I'll be there tomorrow can pause my trip and bring him back to Kyiv,1.6842501869214106e+18,2023-07-26 17:11:51+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976454,1.684234316631384e+18,1.682434759480189e+18,[]
@NafoBeachParty @PortugueseFella @paigeinkansas @frontlinekit @AtlasGlobalAid @Stavros68917247 can you contact these people and I'll drive them back?,1.6842500457495552e+18,2023-07-26 17:11:17+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976460,1.6842393990040123e+18,1.532129720317268e+18,[]
@Tango9_Ali @MrsSNorman @Zuzana297 @Lyla_lilas @BilasHeidi @MariaSeyrig @Gerashchenko_en Thank you!!,1.6841772863779226e+18,2023-07-26 12:22:10+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976467,1.684176742024614e+18,484934459.0,[]
@RickyChanRC 🤣🤣🤣 wtf no. We took them to a rescue you psycho,1.6841754480357048e+18,2023-07-26 12:14:51+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976474,1.6841748817499791e+18,1.5678844338432614e+18,[]
Thank goodness for @RomanHrument he found them for roughly 974uah!,1.684147298077401e+18,2023-07-26 10:23:00+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976495,1.6841099377801708e+18,1.552055334302208e+18,[]
@Kathleen9_Blu You are all amazing thank you 🙏,1.6841222147681935e+18,2023-07-26 08:43:20+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976502,1.684121614508757e+18,1.42418080227584e+18,[]
@Kathleen9_Blu Lol two vans,1.6841178589371924e+18,2023-07-26 08:26:01+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976509,1.6841173527768635e+18,1.552055334302208e+18,[]
"@Vaxmaxxed And when you pull out cash, it's more. I've figured out the lowest commissions but that's it",1.6841176231587676e+18,2023-07-26 08:25:05+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976516,1.684114153634685e+18,1.4430160484255457e+18,[]
"@Kathleen9_Blu I have to physically go to the store and google is less than the actual exchange rate but according to this site it is roughly $37. 
I'm just picking up a volunteer who is grabbing a van and hopefully we can take two cans filled with humanitarian aid and gear for soldiers. I'm… https://t.co/v50OLBU3r7",1.6841173527768635e+18,2023-07-26 08:24:00+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976523,1.6841150043821548e+18,1.42418080227584e+18,"[{'url': 'https://t.co/v50OLBU3r7', 'expanded_url': 'https://twitter.com/i/web/status/1684117352776863744', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [294, 317]}]"
@Vipress78 Thank you!!! 🫂💙💛,1.6841140329603686e+18,2023-07-26 08:10:49+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976530,1.6841125215217705e+18,4006895907.0,[]
@Vaxmaxxed Thank you!!! I also have no real idea. Google is off slightly lol,1.6841139679568732e+18,2023-07-26 08:10:33+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976536,1.6841123339736228e+18,1.4430160484255457e+18,[]
"Also i may be able to find them a little cheaper. This is the screenshot they sent me and I really want to be able to show up with something. 

Sometimes it's just knowing someone out there cares enough to make the effort that keeps them going.",1.6841111208383035e+18,2023-07-26 07:59:15+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976542,1.6841099377801708e+18,1.552055334302208e+18,[]
@Reiman933 @Meerkat422 Thank you Debbie! 🫂,1.6839546788649656e+18,2023-07-25 21:37:36+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976564,1.683921726957052e+18,345869001.0,[]
@nowjustLine Thank you! Also fun to see danish. 😊,1.683954575458304e+18,2023-07-25 21:37:11+00:00,DefactoHumanity,1.552055334302208e+18,,2023-08-13 13:32:17.976571,1.6838985029699502e+18,1.0820625250117632e+18,[]
