combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,rouge_avg_impact
content_triggers|emotional_expression|language_formality|opinion_expression|vocabulary_range,0.7431,0.0046,2,-0.0232,0.1044,0.0039,2,-0.1066,0.275,0.0354,2,-0.0686,0.0647,0.0049,2,-0.1047,0.0175,0.0248,2,-0.0386,0.0556,0.0786,2,-0.0389,0.0104,0.0147,2,-0.0341,0.0866,0.0214,2,-0.0642,0.2333,0.0943,2,-0.0176,0.0533,0.0112,2,-0.067,-0.06979999999999999
content_triggers|emotional_expression|language_formality|value_signals|vocabulary_range,0.6862,0.0481,2,-0.0801,0.1708,0.1211,2,-0.0402,0.2744,0.1052,2,-0.0692,0.1284,0.1051,2,-0.041,0.0174,0.0246,2,-0.0387,0.0238,0.0337,2,-0.0707,0.0137,0.0194,2,-0.0308,0.0982,0.0787,2,-0.0526,0.1547,0.0773,2,-0.0962,0.0743,0.0669,2,-0.046,-0.043833333333333335
content_triggers|emotional_expression|message_effectiveness|narrative_voice|stress_indicators,0.8459,0.0075,2,0.0796,0.3373,0.0842,2,0.1263,0.4694,0.0577,2,0.1258,0.2651,0.0843,2,0.0957,0.0848,0.0398,2,0.0287,0.117,0.0407,2,0.0225,0.0669,0.0357,2,0.0224,0.2011,0.0748,2,0.0503,0.2776,0.0693,2,0.0267,0.1587,0.0694,2,0.0384,0.06843333333333333
content_triggers|emotional_expression|message_effectiveness|opinion_expression|social_orientation,0.74,0.0429,2,-0.0263,0.1143,0.1616,2,-0.0967,0.25,0.3536,2,-0.0936,0.0741,0.1048,2,-0.0953,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1143,0.1616,2,-0.0365,0.25,0.3536,2,-0.0009,0.0741,0.1048,2,-0.0462,-0.0631
content_triggers|emotional_expression|message_effectiveness|punctuation_style|value_signals,0.7592,0.0216,2,-0.0071,0.1494,0.0681,2,-0.0616,0.4318,0.0964,2,0.0882,0.091,0.0454,2,-0.0784,0.0633,0.0895,2,0.0072,0.1667,0.2357,2,0.0722,0.0391,0.0552,2,-0.0054,0.1371,0.0506,2,-0.0137,0.4006,0.0522,2,0.1497,0.0833,0.0346,2,-0.037,-0.0227
content_triggers|emotional_expression|message_effectiveness|social_orientation|stress_indicators,0.7687,0.0724,4,0.0024,0.1883,0.119,4,-0.0227,0.2567,0.1455,4,-0.0869,0.155,0.0979,4,-0.0144,0.025,0.0306,4,-0.0311,0.0321,0.0385,4,-0.0624,0.0205,0.0255,4,-0.024,0.12,0.0525,4,-0.0308,0.1707,0.0762,4,-0.0802,0.0978,0.0422,4,-0.0225,-0.028200000000000003
content_triggers|emotional_expression|message_effectiveness|value_signals|vocabulary_range,0.7511,0.02,2,-0.0152,0.1719,0.0546,2,-0.0391,0.3413,0.0476,2,-0.0023,0.1157,0.0433,2,-0.0537,0.0172,0.0244,2,-0.0389,0.0417,0.0589,2,-0.0528,0.0109,0.0154,2,-0.0336,0.1026,0.0037,2,-0.0482,0.2091,0.0306,2,-0.0418,0.0685,0.0066,2,-0.0518,-0.04206666666666667
content_triggers|emotional_expression|narrative_voice|reaction_patterns|social_orientation,0.7691,0.0142,2,0.0028,0.2174,0.0899,2,0.0064,0.2971,0.0913,2,-0.0465,0.1723,0.0812,2,0.0029,0.0162,0.0008,2,-0.0399,0.0228,0.0015,2,-0.0717,0.0127,0.0015,2,-0.0318,0.1117,0.0057,2,-0.0391,0.1559,0.0098,2,-0.095,0.0875,0.01,2,-0.0328,-0.0242
content_triggers|emotional_expression|narrative_voice|stress_indicators|value_signals,0.8059,0.005,2,0.0396,0.1113,0.0194,2,-0.0997,0.1952,0.0067,2,-0.1484,0.0782,0.0179,2,-0.0912,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0634,0.0139,2,-0.0874,0.1143,0.0404,2,-0.1366,0.0441,0.0072,2,-0.0762,-0.08106666666666666
content_triggers|emotional_expression|opinion_expression|reaction_patterns|vocabulary_range,0.8586,0.0554,2,0.0923,0.1788,0.0434,2,-0.0322,0.4843,0.0865,2,0.1407,0.1125,0.0378,2,-0.0569,0.0224,0.0042,2,-0.0337,0.07,0.0424,2,-0.0245,0.0137,0.0012,2,-0.0308,0.1093,0.02,2,-0.0415,0.3234,0.1854,2,0.0725,0.0674,0.0058,2,-0.0529,-0.0358
content_triggers|emotional_expression|punctuation_style|reaction_patterns|social_orientation,0.7741,0.0018,2,0.0078,0.1468,0.0309,2,-0.0642,0.2511,0.0409,2,-0.0925,0.1038,0.0239,2,-0.0656,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0915,0.041,2,-0.0593,0.1556,0.0629,2,-0.0953,0.0648,0.0302,2,-0.0555,-0.05986666666666666
content_triggers|emotional_expression|punctuation_style|social_orientation|vocabulary_range,0.8061,0.017,2,0.0398,0.2848,0.0385,2,0.0738,0.3928,0.0546,2,0.0492,0.2234,0.0297,2,0.054,0.0452,0.0232,2,-0.0109,0.0626,0.0319,2,-0.0319,0.0353,0.0182,2,-0.0092,0.1604,0.034,2,0.0096,0.2212,0.0477,2,-0.0297,0.1258,0.0264,2,0.0055,0.02416666666666667
content_triggers|emotional_expression|reaction_patterns|value_signals|vocabulary_range,0.8161,0.0051,2,0.0498,0.2713,0.0562,2,0.0603,0.3611,0.0245,2,0.0175,0.2194,0.0633,2,0.05,0.0562,0.0491,2,0.0001,0.0717,0.0558,2,-0.0228,0.0465,0.043,2,0.002,0.1637,0.0827,2,0.0129,0.2133,0.0806,2,-0.0376,0.134,0.0773,2,0.0137,0.024433333333333335
content_triggers|emotional_expression|social_orientation|stress_indicators|vocabulary_range,0.7663,0.0968,2,0.0,0.1208,0.022,2,-0.0902,0.1875,0.0,2,-0.1561,0.0902,0.024,2,-0.0792,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0805,0.0147,2,-0.0703,0.125,0.0,2,-0.1259,0.0601,0.016,2,-0.0602,-0.0722
content_triggers|general_decription|identity_projection|language_formality|social_orientation,0.7003,0.0855,2,-0.066,0.1718,0.0859,2,-0.0392,0.5119,0.2189,2,0.1683,0.1165,0.0791,2,-0.0529,0.0238,0.0337,2,-0.0323,0.037,0.0524,2,-0.0575,0.0175,0.0248,2,-0.027,0.0975,0.0594,2,-0.0533,0.2738,0.0842,2,0.0229,0.0669,0.0517,2,-0.0534,-0.041600000000000005
content_triggers|general_decription|identity_projection|message_effectiveness|narrative_voice,0.7533,0.067,2,-0.013,0.135,0.0309,2,-0.076,0.2625,0.1945,2,-0.0811,0.1005,0.0042,2,-0.0689,0.0408,0.0577,2,-0.0153,0.1111,0.1571,2,0.0166,0.025,0.0354,2,-0.0195,0.135,0.0309,2,-0.0158,0.2625,0.1945,2,0.0116,0.1005,0.0042,2,-0.0198,-0.0357
content_triggers|general_decription|identity_projection|punctuation_style|reaction_patterns,0.8156,0.0302,2,0.0493,0.1692,0.08,2,-0.0418,0.1902,0.0976,2,-0.1534,0.1526,0.067,2,-0.0168,0.0978,0.0974,2,0.0417,0.1118,0.1139,2,0.0173,0.087,0.0849,2,0.0425,0.1411,0.1198,2,-0.0097,0.1599,0.1405,2,-0.091,0.1263,0.1042,2,0.006,-0.0032666666666666655
content_triggers|general_decription|identity_projection|social_orientation|stress_indicators,0.76,0.0586,2,-0.0063,0.2238,0.008,2,0.0128,0.6932,0.0804,2,0.3496,0.1338,0.0087,2,-0.0356,0.0886,0.0185,2,0.0325,0.2929,0.0101,2,0.1984,0.0524,0.0125,2,0.0079,0.1875,0.0594,2,0.0367,0.5682,0.0964,2,0.3173,0.1126,0.0388,2,-0.0077,0.027333333333333334
content_triggers|general_decription|language_formality|message_effectiveness|vocabulary_range,0.7908,0.0057,2,0.0245,0.2362,0.0739,2,0.0252,0.3606,0.1329,2,0.017,0.1758,0.0501,2,0.0064,0.0216,0.0028,2,-0.0345,0.0329,0.0023,2,-0.0616,0.0161,0.0025,2,-0.0284,0.1363,0.0023,2,-0.0145,0.2061,0.0086,2,-0.0448,0.1019,0.0047,2,-0.0184,-0.007933333333333334
content_triggers|general_decription|language_formality|narrative_voice|value_signals,0.7336,0.0874,2,-0.0327,0.1707,0.0024,2,-0.0403,0.5625,0.0884,2,0.2189,0.1008,0.0012,2,-0.0686,0.0826,0.0348,2,0.0265,0.3052,0.1745,2,0.2107,0.0479,0.0189,2,0.0034,0.1425,0.0422,2,-0.0083,0.4792,0.2062,2,0.2283,0.0839,0.0228,2,-0.0364,-0.007366666666666667
content_triggers|general_decription|language_formality|opinion_expression|reaction_patterns,0.746,0.1354,2,-0.0203,0.1883,0.1899,2,-0.0227,0.375,0.3536,2,0.0314,0.1259,0.1293,2,-0.0435,0.1034,0.1463,2,0.0473,0.2143,0.303,2,0.1198,0.0682,0.0964,2,0.0237,0.1883,0.1899,2,0.0375,0.375,0.3536,2,0.1241,0.1259,0.1293,2,0.0056,0.0207
content_triggers|general_decription|language_formality|opinion_expression|social_orientation,0.7772,0.078,2,0.0109,0.1897,0.0374,2,-0.0213,0.5079,0.0898,2,0.1643,0.1167,0.0236,2,-0.0527,0.0286,0.0404,2,-0.0275,0.0833,0.1179,2,-0.0112,0.0172,0.0244,2,-0.0273,0.1219,0.0569,2,-0.0289,0.3254,0.1459,2,0.0745,0.075,0.0354,2,-0.0453,-0.025899999999999996
content_triggers|general_decription|language_formality|punctuation_style|reaction_patterns,0.8456,0.0111,2,0.0793,0.2982,0.0496,2,0.0872,0.3988,0.0253,2,0.0552,0.2443,0.0735,2,0.0749,0.0696,0.022,2,0.0135,0.0923,0.0075,2,-0.0022,0.0573,0.0256,2,0.0128,0.1935,0.0504,2,0.0427,0.256,0.0084,2,0.0051,0.1595,0.0625,2,0.0392,0.0478
content_triggers|general_decription|language_formality|reaction_patterns|stress_indicators,0.7267,0.1141,2,-0.0396,0.1413,0.0888,2,-0.0697,0.5,0.303,2,0.1564,0.0823,0.052,2,-0.0871,0.0426,0.0602,2,-0.0135,0.1667,0.2357,2,0.0722,0.0244,0.0345,2,-0.0201,0.1208,0.06,2,-0.03,0.4286,0.202,2,0.1777,0.0703,0.0352,2,-0.05,-0.037733333333333334
content_triggers|general_decription|message_effectiveness|narrative_voice|stress_indicators,0.8003,0.0299,2,0.034,0.2805,0.2478,2,0.0695,0.3141,0.2085,2,-0.0295,0.2635,0.2638,2,0.0941,0.1039,0.1469,2,0.0478,0.1053,0.1489,2,0.0108,0.1026,0.145,2,0.0581,0.2172,0.1583,2,0.0664,0.25,0.1179,2,-0.0009,0.201,0.1754,2,0.0807,0.06123333333333334
content_triggers|general_decription|message_effectiveness|punctuation_style|social_orientation,0.8915,0.0226,2,0.1252,0.3571,0.0337,2,0.1461,0.493,0.1109,2,0.1494,0.2822,0.005,2,0.1128,0.111,0.0155,2,0.0549,0.1551,0.0426,2,0.0606,0.0871,0.0054,2,0.0426,0.1793,0.0515,2,0.0285,0.2413,0.0382,2,-0.0096,0.1437,0.0517,2,0.0234,0.0765
content_triggers|general_decription|message_effectiveness|stress_indicators|vocabulary_range,0.7813,0.0134,2,0.015,0.2883,0.0342,2,0.0773,0.513,0.2644,2,0.1694,0.2314,0.097,2,0.062,0.1316,0.0357,2,0.0755,0.2778,0.2357,2,0.1833,0.0986,0.0048,2,0.0541,0.2467,0.0247,2,0.0959,0.4696,0.3259,2,0.2187,0.1914,0.0405,2,0.0711,0.08289999999999999
content_triggers|general_decription|narrative_voice|punctuation_style|social_orientation,0.6775,0.1556,2,-0.0888,0.1145,0.0855,2,-0.0965,0.2772,0.0384,2,-0.0664,0.0766,0.0654,2,-0.0928,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.051,0.0339,2,-0.0998,0.1277,0.0038,2,-0.1232,0.0339,0.0265,2,-0.0864,-0.08413333333333334
content_triggers|general_decription|narrative_voice|reaction_patterns|vocabulary_range,0.8182,0.0514,2,0.0519,0.2928,0.0163,2,0.0818,0.3218,0.0163,2,-0.0218,0.2686,0.0162,2,0.0992,0.1232,0.0829,2,0.0671,0.1357,0.0909,2,0.0412,0.1127,0.0763,2,0.0682,0.2615,0.0605,2,0.1107,0.2874,0.065,2,0.0365,0.24,0.0566,2,0.1197,0.08653333333333334
content_triggers|general_decription|narrative_voice|social_orientation|value_signals,0.8107,0.0376,2,0.0444,0.1876,0.0128,2,-0.0234,0.2058,0.0946,2,-0.1378,0.2019,0.068,2,0.0325,0.1302,0.0556,2,0.0741,0.1543,0.1186,2,0.0598,0.1299,0.0024,2,0.0854,0.1876,0.0128,2,0.0368,0.2058,0.0946,2,-0.0451,0.2019,0.068,2,0.0816,0.029166666666666664
content_triggers|general_decription|punctuation_style|social_orientation|stress_indicators,0.7778,0.0322,2,0.0115,0.3787,0.0383,2,0.1677,0.3383,0.0166,2,-0.0053,0.4319,0.072,2,0.2625,0.1083,0.0579,2,0.0522,0.0954,0.0465,2,0.0009,0.1259,0.0745,2,0.0814,0.2513,0.0135,2,0.1005,0.2247,0.0004,2,-0.0262,0.2861,0.0343,2,0.1658,0.1068
content_triggers|general_decription|punctuation_style|value_signals|vocabulary_range,0.7512,0.1175,2,-0.0151,0.2271,0.1865,2,0.0161,0.4167,0.2357,2,0.0731,0.159,0.1417,2,-0.0104,0.0811,0.1147,2,0.025,0.1364,0.1928,2,0.0419,0.0577,0.0816,2,0.0132,0.1264,0.1114,2,-0.0244,0.2292,0.1473,2,-0.0217,0.0888,0.084,2,-0.0315,0.005566666666666665
content_triggers|general_decription|reaction_patterns|value_signals|vocabulary_range,0.7398,0.0449,2,-0.0265,0.1943,0.0661,2,-0.0167,0.3276,0.2438,2,-0.016,0.1497,0.0128,2,-0.0197,0.0414,0.0113,2,-0.0147,0.0702,0.0496,2,-0.0243,0.032,0.0004,2,-0.0125,0.1094,0.0156,2,-0.0414,0.1767,0.1036,2,-0.0742,0.0866,0.0102,2,-0.0337,-0.02426666666666667
content_triggers|general_decription|social_orientation|stress_indicators|value_signals,0.7895,0.0869,4,0.0232,0.2572,0.082,4,0.0462,0.2759,0.0576,4,-0.0677,0.2519,0.1065,4,0.0825,0.0424,0.031,4,-0.0137,0.0436,0.0333,4,-0.0509,0.0423,0.0302,4,-0.0022,0.182,0.0585,4,0.0312,0.1969,0.0451,4,-0.054,0.1772,0.0738,4,0.0569,0.021233333333333337
content_triggers|identity_projection|language_formality|opinion_expression|social_orientation,0.8567,0.0606,2,0.0904,0.2719,0.0599,2,0.0609,0.4298,0.0522,2,0.0862,0.207,0.0776,2,0.0376,0.078,0.0145,2,0.0219,0.127,0.0224,2,0.0325,0.0588,0.0203,2,0.0143,0.2126,0.0225,2,0.0618,0.3429,0.0808,2,0.092,0.1605,0.0425,2,0.0402,0.0482
content_triggers|identity_projection|language_formality|opinion_expression|stress_indicators,0.751,0.0202,2,-0.0153,0.1452,0.1169,2,-0.0658,0.1762,0.1145,2,-0.1674,0.1255,0.1117,2,-0.0439,0.013,0.0184,2,-0.0431,0.0147,0.0208,2,-0.0798,0.0116,0.0164,2,-0.0329,0.0789,0.0674,2,-0.0719,0.0952,0.0673,2,-0.1557,0.0684,0.0639,2,-0.0519,-0.06026666666666667
content_triggers|identity_projection|message_effectiveness|opinion_expression|value_signals,0.7539,0.0721,2,-0.0124,0.2797,0.186,2,0.0687,0.4681,0.2269,2,0.1245,0.2016,0.1471,2,0.0322,0.0573,0.0267,2,0.0012,0.1005,0.0243,2,0.006,0.0407,0.0222,2,-0.0038,0.1771,0.0933,2,0.0263,0.3011,0.0995,2,0.0502,0.1269,0.0759,2,0.0066,0.03206666666666667
content_triggers|identity_projection|narrative_voice|opinion_expression|punctuation_style,0.8117,0.0127,2,0.0454,0.2464,0.0866,2,0.0354,0.3087,0.1291,2,-0.0349,0.2056,0.0627,2,0.0362,0.0733,0.0492,2,0.0172,0.0942,0.0689,2,-0.0003,0.0601,0.0379,2,0.0156,0.2023,0.0766,2,0.0515,0.2536,0.1127,2,0.0027,0.1687,0.0561,2,0.0484,0.0347
content_triggers|identity_projection|narrative_voice|reaction_patterns|social_orientation,0.7914,0.1666,2,0.0251,0.3099,0.092,2,0.0989,0.5312,0.0442,2,0.1876,0.2217,0.0842,2,0.0523,0.1073,0.0288,2,0.0512,0.203,0.0986,2,0.1085,0.0739,0.0133,2,0.0294,0.2683,0.0331,2,0.1175,0.4688,0.0442,2,0.2179,0.1905,0.04,2,0.0702,0.0892
content_triggers|identity_projection|narrative_voice|social_orientation|vocabulary_range,0.8349,0.0395,2,0.0686,0.2352,0.1063,2,0.0242,0.3646,0.2799,2,0.021,0.1841,0.0427,2,0.0147,0.081,0.037,2,0.0249,0.1286,0.101,2,0.0341,0.0629,0.0145,2,0.0184,0.1262,0.0653,2,-0.0246,0.1979,0.162,2,-0.053,0.098,0.0298,2,-0.0223,0.008166666666666666
content_triggers|identity_projection|narrative_voice|value_signals|vocabulary_range,0.7464,0.0158,2,-0.0199,0.2305,0.0308,2,0.0195,0.2992,0.0374,2,-0.0444,0.1874,0.0261,2,0.018,0.0544,0.0269,2,-0.0017,0.0709,0.0345,2,-0.0236,0.0441,0.022,2,-0.0004,0.1413,0.0215,2,-0.0095,0.1837,0.0295,2,-0.0672,0.1149,0.0168,2,-0.0054,0.002766666666666667
content_triggers|identity_projection|opinion_expression|social_orientation|vocabulary_range,0.7866,0.0123,2,0.0203,0.1723,0.0417,2,-0.0387,0.3438,0.1326,2,0.0002,0.1273,0.0593,2,-0.0421,0.0676,0.0366,2,0.0115,0.1248,0.0121,2,0.0303,0.0514,0.0378,2,0.0069,0.1438,0.0302,2,-0.007,0.2898,0.1205,2,0.0389,0.1058,0.0462,2,-0.0145,-0.0114
content_triggers|identity_projection|punctuation_style|social_orientation|value_signals,0.7277,0.1052,2,-0.0386,0.1819,0.0354,2,-0.0291,0.3889,0.0786,2,0.0453,0.1226,0.0387,2,-0.0468,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.145,0.0387,2,-0.0058,0.3056,0.0393,2,0.0547,0.0982,0.0379,2,-0.0221,-0.030333333333333334
content_triggers|identity_projection|punctuation_style|stress_indicators|value_signals,0.8115,0.0926,2,0.0452,0.2835,0.1075,2,0.0725,0.2935,0.0769,2,-0.0501,0.2777,0.1335,2,0.1083,0.069,0.0975,2,0.0129,0.0667,0.0943,2,-0.0278,0.0714,0.101,2,0.0269,0.2121,0.1132,2,0.0613,0.2174,0.0922,2,-0.0335,0.2095,0.1313,2,0.0892,0.0489
content_triggers|language_formality|message_effectiveness|narrative_voice|opinion_expression,0.7775,0.0695,2,0.0112,0.216,0.0986,2,0.005,0.3102,0.0851,2,-0.0334,0.168,0.0913,2,-0.0014,0.0566,0.0447,2,0.0005,0.0794,0.0508,2,-0.0151,0.0445,0.0381,2,0.0,0.161,0.0552,2,0.0102,0.2338,0.036,2,-0.0171,0.1245,0.0542,2,0.0042,0.005233333333333333
content_triggers|language_formality|message_effectiveness|narrative_voice|vocabulary_range,0.8056,0.0864,2,0.0393,0.2963,0.1048,2,0.0853,0.4225,0.1881,2,0.0789,0.2291,0.0689,2,0.0597,0.0863,0.0928,2,0.0302,0.1289,0.1441,2,0.0344,0.0649,0.0683,2,0.0204,0.2043,0.0603,2,0.0535,0.2904,0.113,2,0.0395,0.1582,0.0382,2,0.0379,0.05633333333333334
content_triggers|language_formality|message_effectiveness|opinion_expression|reaction_patterns,0.7078,0.1287,2,-0.0585,0.0824,0.1165,2,-0.1286,0.0921,0.1303,2,-0.2515,0.0745,0.1053,2,-0.0949,0.0361,0.0511,2,-0.02,0.0405,0.0573,2,-0.054,0.0326,0.0461,2,-0.0119,0.0706,0.0998,2,-0.0802,0.0789,0.1116,2,-0.172,0.0638,0.0903,2,-0.0565,-0.07626666666666666
content_triggers|language_formality|message_effectiveness|opinion_expression|social_orientation,0.8024,0.0568,2,0.0361,0.3407,0.0592,2,0.1297,0.4097,0.0137,2,0.0661,0.2994,0.0951,2,0.13,0.0619,0.0876,2,0.0058,0.0648,0.0917,2,-0.0297,0.0593,0.0839,2,0.0148,0.2109,0.0707,2,0.0601,0.2493,0.0332,2,-0.0016,0.1875,0.0884,2,0.0672,0.0652
content_triggers|language_formality|message_effectiveness|social_orientation|vocabulary_range,0.7493,0.019,2,-0.017,0.2756,0.1245,2,0.0646,0.3364,0.09,2,-0.0072,0.2381,0.1347,2,0.0687,0.1266,0.0878,2,0.0705,0.1518,0.08,2,0.0573,0.1106,0.0874,2,0.0661,0.208,0.1173,2,0.0572,0.2509,0.0977,2,-0.0,0.181,0.1212,2,0.0607,0.0641
content_triggers|language_formality|message_effectiveness|stress_indicators|vocabulary_range,0.7652,0.0788,2,-0.0011,0.1455,0.0085,2,-0.0655,0.2073,0.0436,2,-0.1363,0.1132,0.003,2,-0.0562,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1071,0.0199,2,-0.0437,0.1541,0.0515,2,-0.0968,0.0829,0.0085,2,-0.0374,-0.0551
content_triggers|language_formality|narrative_voice|opinion_expression|punctuation_style,0.7345,0.0822,2,-0.0318,0.1874,0.0677,2,-0.0236,0.2452,0.177,2,-0.0984,0.1695,0.0041,2,0.0001,0.012,0.017,2,-0.0441,0.0192,0.0272,2,-0.0753,0.0088,0.0124,2,-0.0357,0.0937,0.0339,2,-0.0571,0.1226,0.0885,2,-0.1283,0.0848,0.002,2,-0.0355,-0.0416
content_triggers|language_formality|narrative_voice|punctuation_style|social_orientation,0.7446,0.0559,2,-0.0217,0.1796,0.0909,2,-0.0314,0.3447,0.1018,2,0.0011,0.1228,0.0702,2,-0.0466,0.0125,0.0177,2,-0.0436,0.0217,0.0307,2,-0.0728,0.0088,0.0124,2,-0.0357,0.1238,0.0663,2,-0.027,0.2367,0.0777,2,-0.0142,0.0847,0.0508,2,-0.0356,-0.033999999999999996
content_triggers|language_formality|narrative_voice|punctuation_style|value_signals,0.7612,0.0296,4,-0.0051,0.2982,0.0624,4,0.0872,0.4311,0.1899,4,0.0875,0.24,0.0514,4,0.0706,0.1151,0.0763,4,0.059,0.1849,0.1698,4,0.0904,0.0892,0.0545,4,0.0447,0.2325,0.0403,4,0.0817,0.3354,0.1431,4,0.0845,0.1875,0.0348,4,0.0672,0.07596666666666667
content_triggers|language_formality|narrative_voice|stress_indicators|vocabulary_range,0.7591,0.028,2,-0.0072,0.1937,0.0088,2,-0.0173,0.3431,0.0139,2,-0.0005,0.1353,0.0107,2,-0.0341,0.0161,0.0228,2,-0.04,0.0312,0.0442,2,-0.0633,0.0109,0.0154,2,-0.0336,0.1625,0.053,2,0.0117,0.2843,0.0693,2,0.0334,0.114,0.0408,2,-0.0063,-0.0152
content_triggers|language_formality|opinion_expression|punctuation_style|social_orientation,0.8449,0.0237,2,0.0786,0.2171,0.1226,2,0.0061,0.65,0.2121,2,0.3064,0.1312,0.0795,2,-0.0382,0.0649,0.0918,2,0.0088,0.1786,0.2525,2,0.0841,0.0397,0.0561,2,-0.0048,0.1592,0.1329,2,0.0084,0.4583,0.2946,2,0.2074,0.0969,0.084,2,-0.0234,0.007766666666666667
content_triggers|language_formality|opinion_expression|punctuation_style|value_signals,0.7866,0.0074,2,0.0203,0.0755,0.1067,2,-0.1355,0.069,0.0975,2,-0.2746,0.0833,0.1179,2,-0.0861,0.0192,0.0272,2,-0.0369,0.0175,0.0248,2,-0.077,0.0213,0.0301,2,-0.0232,0.0566,0.08,2,-0.0942,0.0517,0.0731,2,-0.1992,0.0625,0.0884,2,-0.0578,-0.08886666666666666
content_triggers|language_formality|opinion_expression|reaction_patterns|stress_indicators,0.8161,0.0185,2,0.0498,0.2065,0.0057,2,-0.0045,0.279,0.0297,2,-0.0646,0.1644,0.0032,2,-0.005,0.0675,0.0588,2,0.0114,0.0956,0.0881,2,0.0011,0.0523,0.0439,2,0.0078,0.1939,0.0236,2,0.0431,0.2629,0.0525,2,0.012,0.154,0.0115,2,0.0337,0.016666666666666666
content_triggers|language_formality|opinion_expression|social_orientation|value_signals,0.7058,0.0014,2,-0.0605,0.227,0.0259,2,0.016,0.4038,0.136,2,0.0602,0.1602,0.0033,2,-0.0092,0.0281,0.0147,2,-0.028,0.0532,0.038,2,-0.0413,0.0193,0.0085,2,-0.0252,0.1269,0.0073,2,-0.0239,0.2244,0.0635,2,-0.0265,0.0898,0.0033,2,-0.0305,-0.011966666666666667
content_triggers|language_formality|punctuation_style|reaction_patterns|social_orientation,0.841,0.0354,2,0.0747,0.2543,0.2465,2,0.0433,0.2776,0.2438,2,-0.066,0.2368,0.2437,2,0.0674,0.122,0.1725,2,0.0659,0.1282,0.1813,2,0.0337,0.1163,0.1644,2,0.0718,0.2543,0.2465,2,0.1035,0.2776,0.2438,2,0.0267,0.2368,0.2437,2,0.1165,0.0709
content_triggers|language_formality|punctuation_style|stress_indicators|value_signals,0.7202,0.0395,2,-0.0461,0.0865,0.0663,2,-0.1245,0.1305,0.1081,2,-0.2131,0.0648,0.0475,2,-0.1046,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0531,0.0191,2,-0.0977,0.0788,0.0349,2,-0.1721,0.0402,0.0127,2,-0.0801,-0.09276666666666666
content_triggers|language_formality|reaction_patterns|stress_indicators|vocabulary_range,0.6843,0.0145,2,-0.082,0.0768,0.0143,2,-0.1342,0.2597,0.2388,2,-0.0839,0.0505,0.003,2,-0.1189,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0768,0.0143,2,-0.074,0.2597,0.2388,2,0.0088,0.0505,0.003,2,-0.0698,-0.08810000000000001
content_triggers|message_effectiveness|narrative_voice|punctuation_style|reaction_patterns,0.8319,0.019,2,0.0656,0.2202,0.0029,2,0.0092,0.3373,0.073,2,-0.0063,0.166,0.0148,2,-0.0034,0.0164,0.0232,2,-0.0397,0.0294,0.0416,2,-0.0651,0.0114,0.0161,2,-0.0331,0.1703,0.0163,2,0.0195,0.2579,0.0281,2,0.007,0.1291,0.0254,2,0.0088,-0.0036666666666666666
content_triggers|message_effectiveness|opinion_expression|punctuation_style|social_orientation,0.8527,0.0173,2,0.0864,0.4653,0.1277,2,0.2543,0.5253,0.073,2,0.1817,0.423,0.1594,2,0.2536,0.1998,0.0981,2,0.1437,0.2233,0.0801,2,0.1288,0.1832,0.1076,2,0.1387,0.3472,0.1375,2,0.1964,0.3887,0.1031,2,0.1378,0.3177,0.1567,2,0.1974,0.19813333333333336
